Metric ID,Project ID,Jobs Created,Community Health Index,Education Opportunities
ad5b0ab0-4747-4789-89f8-b1c7e51c8015,P04856,63,0.68,76
383a83b1-f44d-4f2e-949d-32b12311a59f,P04857,154,0.89,62
0a477e99-3b70-4574-86eb-16ddb91aa589,P04858,240,0.68,83
87766280-1c5e-41c4-870e-17cc401fc53d,P04859,99,0.74,36
5b81e58b-0359-4dce-87e6-b28ea8b7a7fb,P04860,196,0.89,46
3bc6fca3-ef79-41b5-812a-0c94555c99c0,P04861,284,0.78,65
8893aea5-90c8-4d52-8134-fc13bf30d634,P04862,301,0.61,28
27125157-e5a2-41ba-844e-046c25c16807,P04863,401,0.8,51
19662255-9ad5-4bdb-b1d4-62ed6ea0358a,P04864,222,0.66,11
b700dec3-0c51-403e-ae6c-7b37e3d666ea,P04865,400,0.78,65
0a3a249d-9d49-4734-bf70-c2b421f75c1b,P04866,29,0.6,98
1b28c23d-867f-4285-84a3-6aa29ae54e51,P04867,92,0.63,43
8aab3cd5-604a-4a22-98f8-6f314ebe298b,P04868,407,0.64,41
2d052fb2-af36-439c-b290-fb9ffeaa9d4a,P04869,137,0.71,46
2a5556ca-9b6c-4ce3-8c6d-a84af832afe3,P04870,334,0.85,41
79e0192a-3b3b-400c-9e75-7ad854231558,P04871,355,0.76,79
094c45c7-bfc3-4ccc-b26b-71204d025df9,P04872,378,0.84,39
dc08c0f7-dbee-4c7a-b533-12ecec227070,P04873,88,0.75,58
534afeb5-98c2-41dc-89ba-8ee503d3b11f,P04874,470,0.72,35
c1fe5ab3-7e1f-4314-b261-2da8fddac39a,P04875,229,0.92,57
4f4bb4f3-0a15-4077-b5f6-7dba186134fc,P04876,108,0.83,24
bb9f74bf-d82c-4c3d-a4e8-f796f77de674,P04877,320,0.8,54
fc9d6963-63af-4133-8b1f-6909fd581483,P04878,211,0.69,29
03127aaa-eba0-4f7e-8350-f200ae92aef3,P04879,385,0.62,45
9b9b7d71-bdea-4d4a-9d7f-d71e0afc11a5,P04880,159,0.82,53
f80bbc68-a0af-466c-be79-9d8c61a0efb6,P04881,174,0.81,43
7d8a739f-6618-4796-9bc8-5f971b5442ac,P04882,422,0.74,49
3ce363f8-476a-4b5b-9a87-2f799811e045,P04883,83,0.89,20
e723e076-3c3e-4ba6-9854-c7dd2c2705f3,P04884,50,0.71,67
8eb41816-dba1-4a64-8a2f-3955784a7b98,P04885,201,0.65,87
f751d033-cfaa-4028-96d8-8fd51c31c25f,P04886,217,0.62,70
e91f2073-a85d-4af7-992d-b3e65148ff68,P04887,373,0.89,94
2090e14d-c29d-4292-ba70-8c3d9525cfb3,P04888,184,0.89,54
2d3bedd1-8b89-4221-833a-a5fa9d5dab90,P04889,314,0.9,39
e3b14e7e-c8f0-4108-8b55-d7584a428ed4,P04890,361,0.65,50
e3898723-a30d-4368-ae4a-c66f03dbea64,P04891,41,0.79,13
66772b62-efea-404b-a487-bdfa3555d5a6,P04892,497,0.68,39
583158af-1d15-44e2-a245-e69835487ea9,P04893,268,0.86,62
39c82f86-7f67-48b2-aaf7-3ef8df1f0811,P04894,203,0.82,42
27362f2c-0f1e-4a57-8a52-f18e6fa5b272,P04895,373,0.63,54
30978daf-9256-44a9-92cb-285617330a82,P04896,76,0.74,30
c77c1c69-f2ca-4824-9bbe-0624e308775f,P04897,347,0.69,47
5c660e30-97da-4fec-9e1a-4dd348a5721d,P04898,26,0.8,27
6b497da0-4738-4169-9af2-b7d314dfbb5d,P04899,228,0.79,83
2e7c34ff-899b-4b42-bfdf-96e13828ecc1,P04900,431,0.87,37
38eca4f5-b222-4df4-8f6f-0db12afe27f9,P04901,371,0.75,76
ccd67b69-9f1e-479c-a763-b23ae5002826,P04902,68,0.75,99
03e41282-6ccd-4123-a818-6af781cf5169,P04903,433,0.81,17
b652c088-31aa-4d5a-87a7-33712044cb84,P04904,32,0.81,78
6e15717d-6043-4bff-8936-53d894a26c84,P04905,489,0.8,43
47928db8-fa63-4c31-9323-54345c52594e,P04906,481,0.88,23
308a92d8-dfd8-4062-a1d9-049d129bf2c9,P04907,421,0.81,29
8fcac6e7-fac4-4ada-8e7e-0e63de8486b8,P04908,79,0.67,11
d70d727b-20b9-4ba2-907b-aef2a053857e,P04909,169,0.85,77
184452ca-126b-4c52-ab6a-e520db52dc29,P04910,455,0.85,63
3b9b26a6-3f7a-4591-a414-9c68ff31365b,P04911,309,0.81,96
f7251321-f966-47e8-8a5d-ae06110cdde1,P04912,297,0.85,36
2bfacfba-6fc5-4aa3-997c-ce58829df1f7,P04913,301,0.71,61
99f9bcce-0c5e-43a6-9ef2-508e01f4a29f,P04914,340,0.86,48
32e33250-3c1f-4801-8d32-77ff5f4dba3e,P04915,132,0.68,61
76730626-286f-4871-bb9a-24dfe51dad1e,P04916,61,0.67,29
9600774c-bab0-44c3-9760-840abb3da4aa,P04917,464,0.82,11
3ffacc14-fb10-4fd9-b241-b51940c4738d,P04918,363,0.62,52
5d326958-fff8-4cae-8341-d94629fea16f,P04919,142,0.71,75
fe5053fd-2cf9-4c9e-b28a-2960adc32c2e,P04920,312,0.92,16
8557e15c-1c0d-482b-b722-f5469e1091f6,P04921,256,0.63,100
6d6a23d9-7337-48f7-8861-673eedf4e723,P04922,13,0.66,91
c81325b1-7e21-4f6a-ad20-628f53a27131,P04923,109,0.61,47
a1b6b2bf-7323-4ce6-a857-dfbd35faa7d8,P04924,488,0.74,23
023d197b-db9d-41f4-b071-8de390cc3232,P04925,226,0.65,18
21b54507-4277-4783-a0e1-743fd6016b6b,P04926,455,0.92,71
1c8c7319-4932-45f7-af7d-5bb1eaa43ba4,P04927,471,0.67,44
78457bf2-a4e8-45bc-95e4-78ed634939f0,P04928,249,0.75,12
95bcffaa-ceec-4898-b55f-39af34487b4b,P04929,224,0.84,76
eb941f5e-bdef-4328-a20d-2bb7c2c92e9e,P04930,138,0.65,15
77277b92-85ac-4899-9f9a-77e448a0e9c2,P04931,66,0.77,66
a548d034-89c3-42d5-a0b6-51af40b44eb1,P04932,316,0.71,37
e57227b7-63f6-48d9-9b2f-b8454e457590,P04933,123,0.63,51
2ec4aa55-c340-4f69-bbae-958d21e41997,P04934,411,0.6,88
725c2199-9abf-4e6e-b77d-17b3453a230b,P04935,195,0.74,46
facdaee0-98ef-46ed-b88f-acd34e1acf38,P04936,428,0.74,26
716da72e-bfbe-4784-9a4c-056728a517fd,P04937,460,0.72,53
656ff352-93fa-4678-8365-bafc9ac4eda4,P04938,280,0.91,87
6ead92bd-7bf6-4a15-9f3b-cc1a2006c409,P04939,108,0.76,50
098f4348-91d2-42f8-911e-9c82c7a724f8,P04940,140,0.65,94
bc280479-7635-4d0c-a7fd-7242232c516c,P04941,424,0.94,36
28e1b4e9-92f7-455f-a329-d8c1341c38b1,P04942,115,0.92,33
2667ca3c-4a09-421c-a636-73464dbb629b,P04943,466,0.95,17
c69ef497-9602-4321-b9cc-30869be9b785,P04944,411,0.89,69
c48d6099-4528-441b-a2bf-38b978d3b31c,P04945,358,0.9,57
f7fdd3ec-308d-43c4-8d58-e59c29a7326f,P04946,248,0.75,22
02be1536-8574-43c2-851e-5ccc4e270779,P04947,96,0.66,10
4f901498-4376-4f06-b6dd-8ab72fbcc46f,P04948,71,0.82,77
eb2a394a-e8b0-43b0-985a-b651859b0ab2,P04949,106,0.87,76
b8cdee0c-b6ee-41e1-b982-c490c554e2ef,P04950,418,0.8,66
dd81ffc4-8e25-4c3b-9a5e-59ee905943b3,P04951,20,0.68,71
5bd8c614-e6f6-4e9b-8ff4-75a93fa2ba94,P04952,54,0.66,51
a22bca8b-3294-4232-a24a-eaad12ebdbb1,P04953,94,0.94,28
a9bd5624-0f89-485e-9ea1-bf647aa4e350,P04954,360,0.72,52
afa5c5e3-fca0-4db4-a8ad-ddfc35a31c36,P04955,162,0.61,82
f09bc4e7-0dd2-486f-a954-46adb50b1e8e,P04956,472,0.63,89
7a40e3df-abf7-4733-bc84-f8e9bfeacfb8,P04957,221,0.82,23
8a9d41eb-aded-46d7-874e-38c61502f39e,P04958,44,0.61,67
20a95032-8b67-489c-a024-3e1a2ba951f7,P04959,41,0.62,17
527ba3f6-3428-46d9-adac-79540a63fe8d,P04960,94,0.76,78
5bf7dc47-89a8-4a32-abd3-008f930f115f,P04961,24,0.85,17
cf4e52fe-b4e4-4956-bfaa-7cc2a62b68c1,P04962,160,0.92,80
31139735-d4ec-42d3-b88c-fbc9301a24cc,P04963,161,0.61,83
577c5528-f2b8-4e72-b2cc-7f51633587fb,P04964,380,0.94,90
2669d7ff-e4e2-4afd-9fb4-53ed0411f0e1,P04965,31,0.76,31
d6287856-7c96-47e8-b41e-da4d8d639a22,P04966,299,0.9,48
1778abfe-36a7-4a23-ac05-20af0ea17072,P04967,319,0.72,52
8439ba20-a18f-485e-8e05-f028b4b75f3f,P04968,248,0.76,90
a54cfdfc-e2e4-4a58-bd2d-5279b4c76b44,P04969,224,0.69,13
39025b30-4cc4-4e27-979f-e25e22ed7cf9,P04970,201,0.81,20
eef27ad3-2c59-441a-ac01-52ab9806c748,P04971,241,0.87,54
30be48c8-1332-4eb4-bc15-1ae5aa0595e5,P04972,454,0.84,32
facd544a-90ec-4188-ba2a-2ed5da523102,P04973,415,0.69,81
2525b11a-1bb6-4f6a-897c-c2e4592eb2cd,P04974,133,0.62,86
3850b10e-71ac-4706-a6e8-9d1b181b12b8,P04975,126,0.71,47
a97d79f1-9d55-4c06-b4e8-15a73767353f,P04976,469,0.68,56
a0b946d9-a1da-4ffc-996a-960bf4fb1ac2,P04977,316,0.8,76
aa09d8e4-e9f9-476b-b568-31f04e0ec712,P04978,475,0.87,18
f958ef5b-df30-4754-a384-c64a474edb50,P04979,86,0.68,90
0d282beb-2c52-4641-859d-702367f076e3,P04980,311,0.66,51
008ab179-9497-4b48-a758-711b203e10b1,P04981,357,0.86,57
92df220c-5ebb-497d-8ef9-7e613405593b,P04982,411,0.94,29
f2b966fd-2246-479a-a19e-a07c8a711ca7,P04983,50,0.66,25
983fd07a-ae62-43e6-9fb7-3182d79bae66,P04984,439,0.7,92
c6efe117-be2f-4332-8df7-c02fe4e7f2b0,P04985,376,0.61,85
97149dd1-0ae9-456d-80ae-d844b3b21745,P04986,422,0.8,25
d648a8a2-8aa6-42ec-91b3-9ec3117009ac,P04987,468,0.86,13
c8df7251-c6b4-4103-9a98-b10968625939,P04988,234,0.75,17
74f9430d-677c-4f8d-bb4e-41ee7d3e7ae0,P04989,272,0.88,78
6534090a-8cad-4cda-8432-9309a95492bf,P04990,315,0.81,38
d833f0dc-b137-451c-a2be-f6bfb28dadc4,P04991,51,0.92,52
59e08724-4204-4862-b5ee-4b3dfbcdfe81,P04992,37,0.88,60
d08f7c50-cbb4-47ae-92f8-ca99aced14e5,P04993,288,0.9,83
58976289-e9aa-4c7c-8d84-474596690265,P04994,155,0.8,47
22f245ec-f330-41dd-a537-2150356f6e81,P04995,396,0.68,64
1b994b36-cb0e-453e-9159-576bfb39ba94,P04996,473,0.71,75
264a6c9b-0cc6-437d-97d2-1a0e1f3d7d2b,P04997,106,0.9,31
7115b0af-8395-4dce-965a-73e6d05f87d6,P04998,163,0.76,20
abf0e4e7-af3d-4e17-8cb4-848f7921fe83,P04999,408,0.76,84
76ce84e2-a6d9-462f-8693-ac63304c2dbb,P05000,66,0.83,84
82dfb4f2-42d0-4534-a885-99f15cb6e26f,P05001,71,0.72,58
e5cb3f2b-0c3e-49bf-afcc-a99cfed3d4de,P05002,152,0.92,69
263d663a-f4e2-4a7e-ae2f-4f2328da654e,P05003,342,0.72,45
56e9b684-bb1a-455f-b1e3-bd1494f07a1d,P05004,430,0.76,38
0cee4ee0-f13a-4a4e-8cc2-870a69e226cf,P05005,42,0.7,62
bf077a21-20b8-4488-a771-1b4c819be8ed,P05006,199,0.87,61
ae9429f4-8375-4d23-a7f9-b241fe1542ab,P05007,437,0.89,24
90d6eb52-c90d-4a68-84df-15451e994d5c,P05008,131,0.9,69
b6fe1f9f-d928-4455-bef5-6776f2cb6998,P05009,138,0.83,80
36458a49-ee97-4620-a9f3-9aa2ace358d9,P05010,486,0.65,54
5e63a477-e5cb-4e3f-9b20-bde7b39ddcd3,P05011,276,0.73,45
e0bc46f7-a7a0-4f42-80ac-b9e044fa12a2,P05012,209,0.72,42
633a272b-0e3d-46b8-abce-ef516b5e0338,P05013,45,0.7,40
ff90dfc8-a250-4882-abbe-2f9dfe6fa5b5,P05014,45,0.69,37
d6602674-3b89-49f8-8a17-a48ed1c5fe42,P05015,53,0.94,34
1e70fa87-0aea-4146-8b44-963ccbeaae34,P05016,385,0.8,48
81fa7e83-1778-4bd9-91c3-677e50d875c0,P05017,132,0.84,14
ef1375ff-870b-4d1f-b3c3-c83de0e31abc,P05018,304,0.69,38
70dc6ac2-c9ef-42f4-8ba5-bbad3bc4f98d,P05019,146,0.84,50
f23f635d-6832-4650-be54-61463d2cbea0,P05020,319,0.77,12
c27e1bea-ed92-416b-9bed-9b357b80edcf,P05021,228,0.9,74
16a9e1c7-52bf-4c24-88ef-72057ef6e3f2,P05022,392,0.82,32
5698aaa7-7294-42e3-9a84-cee781bca31c,P05023,94,0.71,36
5337f80d-2859-4a82-bd9e-e93ab736277d,P05024,307,0.82,52
43a69a31-7588-4906-9f70-fed77347bb02,P05025,358,0.65,74
360dd216-7c66-4b2d-957a-78258b40e2e7,P05026,77,0.77,77
1a8fe817-36d8-4f2d-9e17-5a6ac7b184d7,P05027,130,0.66,49
c6c2be30-e0d1-4f56-92f9-99ab93d77d2b,P05028,115,0.91,36
7a77ad87-624d-4371-9d84-828a8a125d4f,P05029,48,0.62,58
9dcde22b-c705-4138-99cd-248b9913d1c0,P05030,459,0.73,25
d2219af8-4273-4b86-914c-5bba4395e9e1,P05031,90,0.75,52
454f879b-d27c-465e-8df7-a309706e3a81,P05032,200,0.69,35
841c8e7b-7d58-4e01-805d-0abe550c367d,P05033,483,0.82,65
6ddbb6ee-6d7d-4686-8903-a724692b7d72,P05034,76,0.8,95
0d1186ec-d843-471d-bd38-799cfb4413a6,P05035,470,0.79,41
231e6361-bf0c-4370-8df8-34648cfc0d5b,P05036,91,0.94,24
9a5278c2-eaff-4c77-a7bd-60d929fbb26b,P05037,388,0.82,75
5d535ace-b9ef-487e-86b3-af642bb536f9,P05038,482,0.64,60
23c7ec0c-f2e7-4183-89eb-98d4111e0698,P05039,492,0.78,23
91c36f21-4ff2-4c60-9e74-e773a5b168c4,P05040,60,0.76,65
70a03ee9-71f0-4711-b474-4ba1c6c2e807,P05041,88,0.75,83
de7378c0-6e4e-45f5-b148-5a9c1c1f9bf0,P05042,334,0.82,33
37a450db-8e8f-48c0-9ff3-ceda75a0dcc3,P05043,314,0.9,34
b725c4e1-977d-4cdf-9003-de3160adc9eb,P05044,217,0.94,38
85f90bda-4122-490e-9ba2-0984f8131950,P05045,119,0.95,44
f8d5a3e4-7903-4ebf-ab56-b3d17a2d5855,P05046,266,0.73,73
bd16ee56-fef1-46bc-831a-5525b7db3946,P05047,346,0.77,46
c3b90485-254c-4d6a-a434-3fc3f8e5a70d,P05048,273,0.91,18
b704f0ad-74b3-4184-a2d2-0dbee6eb9ac9,P05049,30,0.93,57
262dfb47-4b7d-4fbf-ab86-ebcd557503c2,P05050,136,0.7,89
766907b8-ea62-4c53-86c4-d56b8b8176b2,P05051,132,0.67,88
4af73364-fb35-422e-82b9-47c5d8d8f661,P05052,431,0.95,39
02088f66-3c5c-4e3d-b4f2-730f2e7bd5bc,P05053,277,0.84,69
f5196204-7511-4408-847e-53519b8014d1,P05054,173,0.83,14
8e1bb3ac-c820-459c-aa49-ee95e03c3d95,P05055,155,0.93,23
e85ece39-3bc2-43d8-9664-6fb50b26e546,P05056,412,0.88,19
30ea8356-e648-47fc-9b01-b3c9595c30df,P05057,204,0.87,35
eca55e32-c441-4838-ac7d-89f53aa691ff,P05058,106,0.65,64
dc9a7e3d-f68b-4985-9f0f-29e7f1e037f5,P05059,131,0.77,76
e4f22de6-c2b6-4d40-a5f1-04e6adaae2fe,P05060,350,0.9,21
fde3cecd-ea42-4981-8e62-ce4fa7b97937,P05061,379,0.63,43
01022c19-f36e-4934-a625-7d681973b513,P05062,479,0.69,45
aa68cfdb-8e51-4814-950d-3b5e147ed937,P05063,123,0.89,59
3137cefc-0bd9-47d9-9b99-69ca13422b3f,P05064,304,0.78,94
b3c4c137-5bcf-4987-aef5-17b16d1c9dfe,P05065,258,0.67,86
68c72799-2317-4b49-be9b-ce37807bb645,P05066,464,0.63,15
eeb04ade-d31b-4e76-95e2-52d46dfebd0c,P05067,441,0.72,61
dd5140df-766a-483c-84b2-8e5e8e28f9eb,P05068,179,0.85,72
39775a0e-ca85-4fe0-8400-76af91f0c86d,P05069,199,0.91,16
138ed74c-9118-4236-9328-e737e296e3fe,P05070,298,0.91,79
6ae1db0a-ae71-4431-8208-71cf1727658f,P05071,373,0.67,86
c70c0144-e033-439d-884c-32e9a0ce8226,P05072,384,0.77,13
8f6a0be5-e3ff-4198-af35-4abddb2e3da6,P05073,151,0.76,71
3b5018f2-9993-4b81-8172-29348bfdfc40,P05074,47,0.82,21
2ab02b16-a6c9-45e6-82bf-2f7c3e780766,P05075,216,0.63,67
2a50ed14-7dde-4549-8870-dff98b4c8ff2,P05076,302,0.65,88
fdf77f71-927e-472c-8f0e-19bc480bd5e3,P05077,20,0.61,90
5c2c0043-50eb-4f72-b11b-47224dcf7141,P05078,209,0.62,33
21e95097-00da-4bac-948c-8196786e9800,P05079,174,0.83,79
29058de4-3658-4c6b-96b5-41443c4ad11a,P05080,186,0.9,66
c9b0865c-a4d0-4b00-b30f-f83e4dfba242,P05081,286,0.83,85
6801cb14-7714-41ff-baa7-d38ce3928832,P05082,184,0.84,81
78bb3c4d-b617-4b02-a309-07c4ddc57414,P05083,36,0.88,89
76d327d0-c663-47a6-ba3e-f2d292e41c70,P05084,317,0.89,73
41355263-4772-40bf-bc9a-9db4b8714634,P05085,44,0.63,16
c512137b-bb22-4c36-8aef-23840f6a73ab,P05086,451,0.83,58
53731726-d9de-47c7-ae4c-c3d88d3340cc,P05087,411,0.83,58
16b5570d-4129-4e48-af91-17bdaf166b25,P05088,256,0.88,14
80a0642b-572a-40d0-9ed5-9b9fc13d87b5,P05089,316,0.64,40
bfb621f5-1758-4f16-b492-f3d63c945c5b,P05090,435,0.92,18
6860f1b9-dd48-4b84-9700-56ba28a49b94,P05091,398,0.75,56
8c105f4e-4105-49a8-a957-66ea5bccfa0b,P05092,488,0.76,85
3e190193-5acd-4758-8294-a7976c1d22eb,P05093,449,0.82,35
2688b0a3-4f6d-4370-afc3-3630cf06be9f,P05094,380,0.65,69
db2ad22c-0eb3-4688-8271-e8c092b062a7,P05095,79,0.7,72
2f2153dd-c468-43b8-8ce7-e1bc244031c4,P05096,411,0.63,34
c44c696e-326f-4e99-b8ca-32d8f207500e,P05097,272,0.84,41
9fdc1cc1-ad61-4b3f-a302-a2999c260fd6,P05098,23,0.6,53
dcb54e3e-f470-46b3-912f-514fad79d5e5,P05099,309,0.78,96
095a9a97-ecb5-4001-80b8-ca82aafeb733,P05100,243,0.62,19
1e5542f3-66a6-4016-bc80-ae3811edbbb8,P05101,429,0.93,85
f42b3db3-c4e8-4fd6-aca1-48c0bf004ecd,P05102,64,0.74,51
1f97f528-55fc-4554-9df4-90ea381418a2,P05103,269,0.8,44
9c61a734-699f-45da-9a72-6b6f6c830a87,P05104,244,0.69,99
67cd01ae-33cc-40a3-ab11-90cc0259da1f,P05105,300,0.68,36
762903a7-18b2-42e5-b09a-16df824d8e5f,P05106,159,0.94,76
1623057f-8dfc-4f8c-8f08-60be2564d2ed,P05107,102,0.71,91
d680279f-07cf-4d39-b95b-a089789284ee,P05108,418,0.87,41
1a6a4ce0-38e1-4294-854f-678b658eb566,P05109,237,0.89,94
d6b15de1-1783-4b11-95ec-d8940bfd477f,P05110,198,0.77,61
89dd1781-6de9-45ac-85a2-36ad6caa2213,P05111,281,0.72,35
900ab678-2321-41cd-a964-2eeec20b94f9,P05112,277,0.7,36
17384a50-0bff-496e-be86-1ce09bad773f,P05113,352,0.78,71
ed433478-f122-4525-9f60-761ff5dd3c1d,P05114,390,0.74,46
3c417c5e-897b-49a2-a195-f056b16b3d43,P05115,305,0.83,96
e314b644-bfab-46e4-aae6-354abe75620c,P05116,318,0.72,11
d5721252-2508-47fb-97e0-a25b30017219,P05117,230,0.95,67
e968f95e-688d-42aa-bbfd-d81cef9f84f1,P05118,77,0.82,41
cac361fc-a586-4191-85f9-839b3e9828ba,P05119,84,0.9,95
bf0f6d94-e3b0-4a90-8607-7c7d6719a155,P05120,261,0.87,78
a1017bf3-6dcf-484f-87ed-95308c521495,P05121,382,0.73,84
e775cb39-52e4-491f-810f-e1ba9a62a0b0,P05122,256,0.84,53
17ba825f-5c0b-4a1f-9842-2086334faf20,P05123,237,0.88,13
633324f1-fb0a-4a6c-a04c-f194160427fc,P05124,284,0.84,76
6c8e7b31-3972-4853-b862-126a79241622,P05125,475,0.85,64
14f72e12-6c46-4c9e-b227-204898c238f3,P05126,259,0.67,50
c9ebb0b8-f330-4b3a-b390-b90ee3e417ed,P05127,483,0.71,23
b526e39d-d195-4a7d-aa55-69f75549dd97,P05128,101,0.78,31
26aee585-565e-4c87-a9ef-b2723acba6be,P05129,237,0.91,15
d9612b53-b001-4eb9-b9c8-f1de35dacb3d,P05130,397,0.71,85
2d31cd06-e804-41aa-ab47-756232791f77,P05131,281,0.86,54
b43617ad-e000-4386-aed9-411884b4111a,P05132,48,0.84,27
e519dadb-64e8-48a7-8a62-b8e5c2523618,P05133,184,0.85,69
bf8f76b6-a608-4da9-bd1b-542d68b219ba,P05134,369,0.63,93
ac7c850d-8990-499e-b4bf-9eb7d6182fd8,P05135,80,0.9,17
06d41b58-adc0-40d5-915e-a9170d4142f4,P05136,313,0.8,64
f0a344d9-c310-4f09-a896-c24dd735f337,P05137,236,0.68,41
5c628920-8629-42b7-9244-0adcbf237ce7,P05138,304,0.75,57
a22e6248-2dbb-4cfc-b7b2-60289df2bb90,P05139,197,0.82,59
a55f3462-12de-427e-9918-c11247250710,P05140,155,0.94,13
f81a9616-35ca-49cf-93f4-5b1a370beb8b,P05141,334,0.65,75
8e7e54a3-8111-4bc8-8213-ae57d3b79465,P05142,55,0.89,99
47e15e1a-409f-454a-82ab-6622e04122ea,P05143,409,0.84,41
7f061815-7f43-4d7b-91cb-509a8040a4c1,P05144,217,0.79,74
ac3f9006-b2a6-406a-a910-f9e2ce9365fe,P05145,44,0.65,100
862926db-23c0-4654-b5e9-90e626025fa8,P05146,475,0.83,33
9b2efdec-5f6f-4ad0-8654-7295ce0cb5cf,P05147,254,0.64,52
19cb803f-40e8-4343-8833-f5b331cd04ad,P05148,480,0.82,64
318b159d-f415-4e90-9f73-481292bbddec,P05149,161,0.84,82
d60593a5-8357-4e9f-9f07-16b2a1d14a88,P05150,171,0.93,18
8305c0f2-2abb-419d-ab0c-2e7e1d3a8569,P05151,373,0.65,63
e96ed82a-0ee1-4dc2-9341-e33a3b1242a4,P05152,400,0.79,69
937b324c-0414-4244-bc1b-ab04252a5274,P05153,26,0.68,24
434905f5-88c0-4c17-ae33-cfa1b3e60cba,P05154,254,0.69,36
b53fd74d-1aad-486a-8298-e8ed901bab35,P05155,488,0.72,74
e865dcf9-df03-4270-8762-3bd94fb64d66,P05156,172,0.86,83
a8b2166f-e91b-4ad7-9380-c3b04ff1ebcc,P05157,99,0.64,91
9862b5ec-5165-4e8d-bf76-26cdc78cf5e6,P05158,171,0.76,82
65f36b81-91a2-4d96-b005-4ec409b29dfd,P05159,438,0.77,18
a3d5e7b0-8d06-4b28-bbcc-ac26b56f20a9,P05160,391,0.61,41
5294f41f-abe5-4654-8c26-4244f1e54b75,P05161,401,0.69,26
cb255c1b-5e8a-4e64-89be-c605f4a48ac2,P05162,188,0.77,69
db341d0f-049f-470f-b144-e004d0895773,P05163,145,0.61,61
12f59bc3-e7cd-48c7-a743-1a5ded687c68,P05164,352,0.9,20
fe4f764c-6bd8-4525-bfdc-5c2de8fc1f00,P05165,359,0.67,30
0defd9b6-bf7a-425e-9c36-b2e2e6fa9d8c,P05166,332,0.75,46
96886d38-f933-4be5-bc05-44464fd41f8b,P05167,288,0.8,67
da97ed9e-822c-4782-a893-02ba7db9b186,P05168,355,0.79,100
736909d6-2777-4214-a47d-3bdb1550ca9a,P05169,42,0.83,25
0fc9b36d-f1da-433b-9c77-aeb67d13d0fa,P05170,393,0.74,95
8d1ec72c-585c-42a0-a64c-1c7e1afd4b08,P05171,462,0.64,88
833c83f5-2f32-4c36-a2ee-1bd09464b37b,P05172,316,0.94,21
a4d32a9b-4c39-48ac-8529-2253ec26a87b,P05173,388,0.81,55
912702d3-577a-44e4-a4f7-bf62ba2a3ab9,P05174,466,0.64,24
1a671eef-c497-480e-8284-6467669e7bb3,P05175,22,0.73,70
6b60b9bc-15fd-4656-af5c-880f0d731fea,P05176,320,0.86,47
32a06eaf-e9d1-468d-b407-9778072127bd,P05177,275,0.77,14
638ddfc8-58d6-4bb3-80dd-4e6519b3d717,P05178,207,0.63,49
7afb0c7c-b6a9-4000-be26-e1440a9d78c0,P05179,167,0.78,52
9f766c08-4ea7-481a-8e03-6b7f28a07f12,P05180,437,0.91,96
2cf9e4c9-cffd-43a4-a862-b2a63a6ed7a1,P05181,169,0.76,29
ee831ad2-ec7d-4819-a42f-c5116bc232e9,P05182,25,0.73,62
892d35cc-01aa-469d-b662-de7b461e05af,P05183,426,0.85,66
e1f70c39-0abb-44de-b923-28f18ddca81a,P05184,393,0.9,38
3844f883-4378-46dd-b195-b41e38dff9b9,P05185,125,0.75,25
0bc01282-4696-4b13-bd80-ea7c7ab8b7d7,P05186,418,0.69,71
3f805444-0b5b-4cc8-90d8-7b0dfca2cdd8,P05187,192,0.88,26
6ec52e84-9474-4bde-ab3a-d4d241dc675f,P05188,476,0.85,91
32f6d3e7-3fa0-44b6-b9bf-9f15110549ba,P05189,27,0.73,93
a67c1376-f28a-4b77-b541-b18121ea5b67,P05190,464,0.64,70
d1363978-a2bd-4247-b8f1-e17166ce76c3,P05191,46,0.68,38
b10fe62c-37f2-4fa3-9b29-f6f31ce0127e,P05192,88,0.87,53
aa56a5d9-4c20-41e1-bb7d-acfa88c236b5,P05193,100,0.86,19
213ef26d-1d27-4ca7-afd2-59715d83fca1,P05194,166,0.77,21
26e5e193-937b-47a1-8f6c-e79d9a47392d,P05195,384,0.6,15
eb65432e-0f36-4914-8452-e9a02a701027,P05196,195,0.92,92
e34633b3-6fec-488e-b039-a2816fb0aa32,P05197,231,0.77,68
1478c30a-ac52-41e1-ac7e-e7f4c3bb0df2,P05198,484,0.92,83
b7d69213-59fe-4325-a25e-407c54fdb875,P05199,43,0.79,72
394fdfd0-9cdf-4576-9b96-05718bf75199,P05200,381,0.78,26
abce1d96-85bf-4746-bdb1-8d1e2d2baa58,P05201,418,0.8,15
16aff869-5f2d-4f58-a497-f373c05a6058,P05202,300,0.68,76
59ac2885-042b-4692-82cb-8e1aa4f1f2a7,P05203,369,0.92,26
a932f4ac-3bbe-482e-8282-63c2bbc3dcdf,P05204,415,0.72,31
d5b148cb-1eb7-4d92-ac57-fb36f2d7f76c,P05205,147,0.74,86
5f5c0aac-cc66-4d9b-b2a0-514fcbd5880a,P05206,89,0.83,94
54c34eb8-0399-4d58-bae8-cb4e5bbf8d94,P05207,78,0.82,67
7f6d9ade-49be-43b4-8dc9-4ac642ad3332,P05208,219,0.71,23
33333d6f-a5cf-4d09-a60e-aa9db371dca6,P05209,253,0.8,38
dc04b531-0047-41d1-b112-b7494ed9c1d4,P05210,106,0.9,25
